OBJECTID,X,Y,hospital_pk,collection_week,state,ccn,hospital_name,address,city,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,a_adult_hospbeds_7d_avg,a_adult_hospinpbeds_7d_avg,inpatient_beds_used_7_day_avg,a_adult_hospinpbed_occ_7d_avg,adults_hospconfsusp_7d_avg,adults_hospconf_7d_avg,pediatric_hospconfsusp_7d_avg,pediatric_hospconf_7d_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,t_staff_adult_icubeds_7d_avg,icu_beds_used_7_day_avg,staff_adult_icubed_occ_7d_avg,staff_icuadultconfsusp_7d_avg,staff_icuadultconf_7_avg,patients_hospconf_flu_7d_avg,icu_patients_conf_flu_7d_avg,hospconf_flucovid_7d_avg,total_beds_7_day_sum,a_adult_hospbeds_7d_sum,a_adult_hospinpbeds_7d_sum,inpatient_beds_used_7_day_sum,a_adult_hospinpbed_occ_7d_sum,adults_hospconfsusp_7d_sum,adults_hospconf_7d_sum,pediatric_hospconfsusp_7d_sum,pediatric_hospconf_7d_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,t_staff_adult_icubeds_7d_sum,icu_beds_used_7_day_sum,staff_adult_icubed_occ_7d_sum,staff_icuadultconfsusp_7d_sum,staff_icuadultconf_7d_sum,patients_hospconf_flu_7d_sum,icu_patients_conf_flu_7d_sum,hospconf_flucovid_7d_sum,total_beds_7_day_coverage,a_adult_hospbeds_7d_cov,a_adult_hospinpbeds_7d_cov,inpatient_beds_used_7d_cov,a_adult_hospinpbed_occ_7d_cov,adults_hospconfsusp_7d_cov,adults_hospconf_7d_cov,pediatric_hospconfsusp_7d_cov,pediatric_hospconf_7d_cov,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,t_staff_adult_icubeds_7d_cov,icu_beds_used_7_day_coverage,staff_adult_icubed_occ_7d_cov,staff_icuadultconfsusp_7d_cov,staff_icuadultconf_7_cov,patients_hospconf_flu_7d_cov,icu_patients_conf_flu_7d_cov,hospconf_flucovid_7d_cov,prevadmit_adult_conf_7d_sum,prevadmit_1819_conf_7d_sum,prevadmit_2029_conf_7d_sum,prevadmit_3039_conf_7d_sum,prevadmit_4049_conf_7d_sum,prevadmit_5059_conf_7d_sum,prevadmit_6069_conf_7d_sum,prevadmit_7079_conf_7d_sum,prevadmit_80p_conf_7d_sum,prevadmit_conf_unk_7d_sum,prevadmit_pedi_conf_7d_sum,prevday_covidED_visits_7d_sum,prevadmit_adult_susp_7d_sum,prevadmit_1819_susp_7d_sum,prevadmit_2029_susp_7d_sum,prevadmit_3039_susp_7d_sum,prevadmit_4049_susp_7d_sum,prevadmit_5059_susp_7d_sum,prevadmit_6069_susp_7d_sum,prevadmit_7079_susp_7d_sum,prevadmit_80p_susp_7d_sum,prevadmit_susp_unk_7d_sum,prevadmit_pedi_susp_7d_sum,prevday_totED_visits_7d_sum,prevadmit_flu_conf_7d_sum,zip_code,last_updated
4150,-94.7301710279333,32.5008634256669,452087,2022/01/28 00:00:00+00,TX,452087,SELECT SPECIALTY HOSPITAL OF LONGVIEW,700 EAST MARSHALL AVE FIRST FLOOR WEST WING,LONGVIEW,Long Term,48183,True,33,33,33,28.1,28.1,-999999,-999999,0,0,33,17,17,14.1,14.1,0,0,0,0,0,231,231,290,197,197,-999999,-999999,0,0,231,119,119,99,99,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75601,2022/02/07 16:48:00+00
4151,-95.126506385918,29.5433334910978,452075,2022/01/28 00:00:00+00,TX,452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,WEBSTER,Long Term,48201,True,110,110,50.7,44.7,44.7,-999999,-999999,0,0,50.7,14,14,11.4,11.4,0,0,0,0,0,770,770,371,313,313,9,9,0,0,355,98,98,80,80,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77598,2022/02/07 16:48:00+00
4152,-95.4013543554586,29.7089297649025,453304,2022/01/28 00:00:00+00,TX,453304,TEXAS CHILDRENS HOSPITAL,6621 FANNIN STREET,HOUSTON,Childrens Hospitals,48201,True,870.1,175.6,135.4,686,67.9,111,111,94.4,83.7,830,168,0,124,0,24.7,24.7,0,0,0,6091,1229,895,4802,475,777,777,661,586,5810,1176,0,868,0,173,173,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,19,4,7,7,-999999,0,0,0,0,0,44,319,9,-999999,-999999,-999999,-999999,0,0,0,0,0,113,2691,0,77030,2022/02/07 16:48:00+00
4153,-95.125500389899,29.534561619877,670008,2022/01/28 00:00:00+00,TX,670008,HOUSTON PHYSICIANS' HOSPITAL,333 N TEXAS AVENUE,WEBSTER,Short Term,48201,True,20.1,18.6,17,9.6,8.9,0,0,0,0,18.6,0,0,0,0,0,0,0,0,0,141,130,240,67,62,0,0,0,0,130,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,77598,2022/02/07 16:48:00+00
4154,-95.6978979593599,29.7855574590091,670077,2022/01/28 00:00:00+00,TX,670077,HOUSTON METHODIST WEST HOSPITAL,18500 KATY FREEWAY,HOUSTON,Short Term,48201,True,263.1,263.1,217.1,214.1,214.1,65.9,47.3,0,0,217.1,18.4,18.4,18.1,18.1,8.6,7.6,0,0,0,1842,1842,3510,1499,1499,461,331,0,0,1520,129,129,127,127,60,53,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,50,-999999,-999999,5,5,-999999,16,14,5,0,0,0,31,0,-999999,4,-999999,-999999,10,8,4,0,0,1110,0,77094,2022/02/07 16:48:00+00
4155,-95.2005374502393,29.7711933496273,670102,2022/01/28 00:00:00+00,TX,670102,AD HOSPITAL EAST LLC,12950 EAST FREEWAY SUITE 100,HOUSTON,Short Term,48201,True,12.1,12.1,9.6,-999999,-999999,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,85,85,107,4,4,0,0,0,0,67,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,77015,2022/02/07 16:48:00+00
4156,-95.4008400418798,29.7095783984798,450358,2022/01/28 00:00:00+00,TX,450358,HOUSTON METHODIST HOSPITAL,6565 FANNIN,HOUSTON,Short Term,48201,True,961.7,961.7,877.4,863.6,863.6,253,205.1,0,0,877.4,144.1,144.1,142.4,142.4,56.9,52.6,0,0,0,6732,6732,16428,6045,6045,1771,1436,0,0,6142,1009,1009,997,997,398,368,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,124,-999999,11,13,12,20,22,25,19,0,0,0,71,0,4,8,8,10,17,15,9,0,0,1497,0,77030,2022/02/07 16:48:00+00
4157,-95.1774596400454,29.6586894754596,450831,2022/01/28 00:00:00+00,TX,450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,4301 B VISTA,PASADENA,Short Term,48201,True,11,11,10,-999999,-999999,-999999,-999999,0,0,10,0,0,0,0,0,0,0,0,0,77,77,87,13,13,-999999,-999999,0,0,70,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,-999999,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,77504,2022/02/07 16:48:00+00
4158,-95.406119551233,29.7047404058765,453312,2022/01/28 00:00:00+00,TX,453312,SHRINERS HOSPITALS FOR CHILDREN,6977 MAIN STREET,HOUSTON,Childrens Hospitals,48201,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77030,2022/02/07 16:48:00+00
4159,-95.2530372387225,30.0502642844552,450775,2022/01/28 00:00:00+00,TX,450775,HCA HOUSTON HEALTHCARE KINGWOOD,22999 US HWY 59,KINGWOOD,Short Term,48201,True,659,628.6,566.6,470.4,452,102.3,96.1,-999999,-999999,597,115.9,101.1,112,97.3,14.9,12.7,0,0,0,4613,4400,3103,3293,3164,716,673,-999999,-999999,4179,811,708,784,681,104,89,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,95,-999999,4,4,12,13,17,24,19,0,-999999,351,22,0,-999999,0,4,4,4,5,-999999,0,0,2331,0,77325,2022/02/07 16:48:00+00
4161,-95.2760860615006,29.9979387751837,452112,2021/10/29 00:00:00+00,TX,452112,SE TEXAS ER & HOSPITAL,19211 MCKAY BLVD,HUMBLE,Long Term,48201,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77338,2021/11/08 19:22:00+00
4162,-95.6207209991388,30.0873949891363,450670,2022/01/28 00:00:00+00,TX,450670,HCA HOUSTON HEALTHCARE TOMBALL,605 HOLDERRIETH,TOMBALL,Short Term,48201,True,151.1,151.1,148.9,147.6,147.6,23.7,27.9,0,0,148.9,18.4,18.4,18.3,18.3,-999999,-999999,0,0,0,1058,1058,1043,1033,1033,166,195,0,0,1042,129,129,128,128,26,26,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,0,-999999,0,0,-999999,5,4,-999999,0,0,19,-999999,0,0,0,-999999,-999999,0,0,0,0,0,411,0,77375,2022/02/07 16:48:00+00
4163,-95.4305500597552,29.8122189318089,450184,2022/01/28 00:00:00+00,TX,450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,HOUSTON,Short Term,48201,True,1237.6,1233.6,1215.1,1200.7,1197.3,272.3,271.4,4.9,-999999,1266.6,167.4,167.3,159.9,154,53.1,55.3,0,0,0,8663,8635,1510,8405,8381,1906,1900,34,9,8866,1172,1171,1119,1078,372,387,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,262,-999999,15,30,20,43,45,61,45,0,0,23,49,0,7,8,6,5,8,8,7,0,0,4090,0,77008,2022/02/07 16:48:00+00
4165,-95.5805633848439,29.7325194579235,453309,2022/01/28 00:00:00+00,TX,453309,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,2929 WOODLAND PARK DRIVE,HOUSTON,Childrens Hospitals,48201,True,42.1,-999999,-999999,24.3,0,0,0,0,0,42.1,0,0,0,0,0,0,0,0,0,295,10,14,170,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77082,2022/02/07 16:48:00+00
4166,-95.3991674331015,29.7081549836826,450193,2022/01/28 00:00:00+00,TX,450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,6720 BERTNER AVE STE MC1-266,HOUSTON,Short Term,48201,True,464.7,464.7,456.7,441.7,441.7,53.6,53.6,0,0,456.7,115,115,113.4,113.4,17.3,17.3,0,0,0,3253,3253,2995,3092,3092,375,375,0,0,3197,805,805,794,794,121,121,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,40,0,-999999,-999999,5,5,12,12,-999999,0,0,129,0,0,0,0,0,0,0,0,0,0,0,427,0,77030,2022/02/07 16:48:00+00
4167,-95.4422710349049,30.0204449985272,450638,2022/01/28 00:00:00+00,TX,450638,HCA HOUSTON HEALTHCARE NORTHWEST,710 CYPRESS CREEK PARKWAY,HOUSTON,Short Term,48201,True,216.9,216.9,216.1,212.1,212.1,27.3,26.4,0,0,216.1,20.1,20.1,18.9,18.9,4.7,4.7,-999999,0,0,1518,1518,1343,1485,1485,191,185,0,0,1513,141,141,132,132,33,33,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,0,-999999,0,0,-999999,4,-999999,-999999,0,0,28,0,0,0,0,0,0,0,0,0,0,0,887,-999999,77090,2022/02/07 16:48:00+00
4168,-95.3667231414588,29.7481423448244,450035,2022/01/28 00:00:00+00,TX,450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,Short Term,48201,True,249.1,209.9,201,216.6,177.3,33.7,32.7,-999999,0,240.4,39.3,21.1,38.3,20.1,7.3,7.1,0,0,0,1744,1469,1307,1516,1241,236,229,18,0,1683,275,148,268,141,51,50,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,44,-999999,5,13,4,8,6,6,-999999,0,0,114,6,0,-999999,-999999,0,-999999,0,-999999,0,0,-999999,495,0,77002,2022/02/07 16:48:00+00
4169,-95.3873880092927,29.6854374695969,450289,2022/01/28 00:00:00+00,TX,450289,HARRIS HEALTH SYSTEM,2525 HOLLY HALL,HOUSTON,Short Term,48201,True,610.7,596.4,556.4,559,544.7,115,107.4,0,0,570.7,89.9,89.9,86.3,86.3,25.3,24.1,-999999,0,0,4275,4175,3551,3913,3813,805,752,0,0,3995,629,629,604,604,177,169,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,99,0,10,10,18,28,28,-999999,4,0,0,116,53,0,-999999,7,12,9,15,4,-999999,0,0,2652,0,77054,2022/02/07 16:48:00+00
4170,-95.2753751069688,29.9948764387006,450684,2022/01/28 00:00:00+00,TX,450684,MEMORIAL HERMANN NORTHEAST HOSPITAL,18951 MEMORIAL NORTH,HUMBLE,Short Term,48201,True,258.4,258.4,247.9,241.3,241.3,65.9,64.7,-999999,-999999,247.9,16,16,15,15,4.6,4.6,0,0,0,1809,1809,40,1689,1689,461,453,5,-999999,1735,112,112,105,105,32,32,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,44,0,-999999,-999999,5,8,6,12,9,0,0,15,8,-999999,0,-999999,0,-999999,-999999,0,0,0,0,1292,0,77338,2022/02/07 16:48:00+00
4171,-95.5567825006119,29.7114800008533,670135,2022/01/28 00:00:00+00,TX,670135,ALTUS HOUSTON HOSPITAL LP,6011 W SAM HOUSTON PKWY SOOUTH,HOUSTON,Short Term,48201,True,11,11,8,-999999,-999999,0,0,0,0,8,0,0,0,0,0,0,0,0,0,77,77,43,15,15,0,0,0,0,56,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,77072,2022/02/07 16:48:00+00
4172,-95.5947397815038,29.7302893687644,450644,2022/01/28 00:00:00+00,TX,450644,HCA HOUSTON HEALTHCARE WEST,12141 RICHMOND AVE,HOUSTON,Short Term,48201,True,157.6,157.6,157.3,157.3,157.3,16.7,15.9,0,0,157.3,16.6,16.6,16.6,16.6,-999999,-999999,0,0,0,1103,1103,1182,1101,1101,117,111,0,0,1101,116,116,116,116,19,14,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,-999999,-999999,-999999,0,0,-999999,0,11,-999999,0,0,-999999,0,0,0,0,0,0,0,740,0,77082,2022/02/07 16:48:00+00
4173,-95.3969024752251,29.7146207418825,450068,2022/01/28 00:00:00+00,TX,450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,Short Term,48201,True,1105.1,999.9,980.4,1061.6,957.1,161,145.9,30.6,13.7,1085.7,197.1,170.3,196,169.7,51.3,48.9,0,0,0,7736,6999,363,7431,6700,1127,1021,214,96,7600,1380,1192,1372,1188,359,342,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,91,0,15,12,12,16,14,16,6,0,24,4,47,0,7,12,7,8,4,8,-999999,0,5,1455,0,77030,2022/02/07 16:48:00+00
4174,-95.7188221536876,29.7778231867667,452118,2022/01/28 00:00:00+00,TX,452118,HOUSTON METHODIST CONTINUING CARE HOSPITAL,701 S FRY ROAD,KATY,Long Term,48201,True,99.9,99.9,99.9,97.7,97.7,26.7,26.7,0,0,99.9,-999999,-999999,0,0,0,0,0,0,0,699,699,1315,684,684,187,187,0,0,699,-999999,-999999,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,13,0,0,0,0,4,-999999,5,-999999,0,0,0,-999999,0,0,0,0,0,0,0,-999999,0,0,0,0,77450,2022/02/07 16:48:00+00
4175,-95.3970137868994,29.7063530840477,450076,2022/01/28 00:00:00+00,TX,450076,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTERTHE,1515 HOLCOMBE BLVD,HOUSTON,Short Term,48201,True,817.3,788.7,788.7,625.6,602.1,95.1,94.7,-999999,0,817.3,65.1,56.1,33,29.1,6.1,6,0,0,0,5721,5521,4134,4379,4215,666,663,-999999,0,5721,456,393,231,204,43,42,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,51,0,-999999,7,4,11,13,11,-999999,0,0,0,8,0,0,-999999,-999999,0,-999999,5,0,0,0,0,0,77030,2022/02/07 16:48:00+00
4176,-95.1599747612317,29.6411913496482,670031,2022/01/28 00:00:00+00,TX,670031,ST LUKE'S PATIENTS MEDICAL CENTER,4600 EAST SAM HOUSTON PARKWAY SOUTH,PASADENA,Short Term,48201,True,40.7,40.7,40.7,42.9,42.9,15.6,15.6,0,0,47.3,-999999,-999999,-999999,-999999,4.7,4.7,0,0,0,285,285,454,300,300,109,109,0,0,331,8,8,8,8,33,33,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,30,0,0,-999999,0,6,9,5,7,0,0,55,0,0,0,0,0,0,0,0,0,0,0,221,0,77505,2022/02/07 16:48:00+00
4177,-95.544491864529,29.7808159840205,450610,2022/01/28 00:00:00+00,TX,450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,921 GESSNER,HOUSTON,Short Term,48201,True,334,328.6,327.7,326.4,321,53.7,50.9,-999999,0,333.6,69.4,66.4,69.1,66.1,15.1,15,0,0,0,2338,2300,360,2285,2247,376,356,-999999,0,2335,486,465,484,463,106,105,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,57,0,4,11,8,5,13,8,8,0,0,6,10,0,-999999,-999999,-999999,-999999,0,0,-999999,0,0,688,0,77024,2022/02/07 16:48:00+00
4178,-95.0851605533906,29.5495633411909,450709,2022/01/28 00:00:00+00,TX,450709,HOUSTON METHODIST CLEAR LAKE HOSPITAL,18300 HOUSTON METHODIST DR,NASSAU BAY,Short Term,48201,True,140.3,140.3,110.3,105,105,43.4,35,0,0,110.3,13.6,13.6,12.9,12.9,6.9,6.3,0,0,0,982,982,2108,735,735,304,245,0,0,772,95,95,90,90,48,44,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,27,0,-999999,-999999,4,-999999,7,6,4,0,0,0,24,0,0,0,5,-999999,4,7,5,0,0,590,0,77058,2022/02/07 16:48:00+00
4179,-95.4446059816723,30.0182834314268,450774,2022/01/28 00:00:00+00,TX,450774,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,HOUSTON,Short Term,48201,True,28,28,17.7,4.9,4.9,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,196,196,91,34,34,0,0,0,0,136,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77090,2022/02/07 16:48:00+00
4180,-95.5674710197223,29.9892470100845,670075,2022/01/28 00:00:00+00,TX,670075,ST LUKE'S HOSPITAL AT THE VINTAGE,20171 CHASEWOOD PARK DRIVE,HOUSTON,Short Term,48201,True,118.7,110.3,96.9,95.3,86.9,30.7,30.7,0,0,105.3,12,12,11.3,11.3,6.9,6.9,0,0,0,831,772,441,667,608,215,215,0,0,737,84,84,79,79,48,48,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,38,0,-999999,-999999,5,6,7,5,9,0,0,233,0,0,0,0,0,0,0,0,0,0,-999999,476,0,77070,2022/02/07 16:48:00+00
4181,-95.2586068563436,30.0472476426733,670005,2022/01/28 00:00:00+00,TX,670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,300 KINGWOOD MEDICAL DRIVE,KINGWOOD,Short Term,48201,True,15.9,15.9,10,-999999,-999999,0,0,0,0,10,0,0,0,0,0,0,0,0,0,111,111,70,15,15,0,0,0,0,70,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77339,2022/02/07 16:48:00+00
4182,-95.3869175820352,29.7241532465063,452046,2022/01/28 00:00:00+00,TX,452046,CORNERSTONE SPECIALTY HOSPITALS HOUSTON MEDICAL CE,1300 BINZ,HOUSTON,Long Term,48201,True,72.3,72.3,72.3,29.9,29.9,-999999,0,0,0,72.3,20.6,20.6,10.3,10.3,-999999,0,0,0,0,506,506,215,209,209,-999999,0,0,0,506,144,144,72,72,-999999,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77004,2022/02/07 16:48:00+00
4183,-94.9817310818968,29.7698850863552,670109,2022/01/28 00:00:00+00,TX,670109,ALTUS BAYTOWN HOSPITAL,1626 W BAKER ROAD,BAYTOWN,Short Term,48201,True,8.6,8.6,7.9,-999999,-999999,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,60,60,79,16,16,0,0,0,0,55,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,7,0,77521,2022/02/07 16:48:00+00
4184,-95.5877254696507,29.9250125884659,452039,2022/01/28 00:00:00+00,TX,452039,KINDRED HOSPITAL HOUSTON NW,11297 FALLBROOK,HOUSTON,Long Term,48201,True,51,51,51,51.7,51.7,-999999,-999999,0,0,58.3,10.6,10.6,9.4,11.1,-999999,-999999,0,0,0,357,357,94,362,362,5,5,0,0,408,74,74,66,78,5,5,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77065,2022/02/07 16:48:00+00
4185,-95.4086209625977,29.8472426085954,450803,2022/01/28 00:00:00+00,TX,450803,UNITED MEMORIAL MEDICAL CENTER,510 W TIDWELL,HOUSTON,Short Term,48201,True,18.3,18.3,18.3,18.3,18.3,13.7,13.7,0,0,18.3,0,0,0,0,6.1,6.1,0,0,0,128,128,376,128,128,96,96,0,0,128,0,0,0,0,43,43,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,77091,2022/02/07 16:48:00+00
4186,-95.7861883173632,29.7859403862555,450847,2022/01/28 00:00:00+00,TX,450847,MEMORIAL HERMANN KATY HOSPITAL,23900 KATY FREEWAY,KATY,Short Term,48201,True,251.7,244.7,232.9,198.4,194.3,50.1,46.1,-999999,-999999,239.9,19.6,19.6,17.3,17.3,10,9.9,0,0,0,1762,1713,197,1389,1360,351,323,4,-999999,1679,137,137,121,121,70,69,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,55,-999999,-999999,7,-999999,4,9,17,12,0,0,-999999,15,-999999,-999999,4,4,-999999,0,-999999,-999999,0,0,878,0,77494,2022/02/07 16:48:00+00
4187,-95.1302517555327,29.5382793711209,452032,2022/01/28 00:00:00+00,TX,452032,CORNERSTONE SPECIALTY HOSPITALS CLEAR LAKE,709 MEDICAL CENTER BLVD,WEBSTER,Long Term,48201,True,40,40,40,33.9,33.9,6,6,0,0,40,13.6,13.6,10.3,10.3,-999999,-999999,0,0,0,280,280,-999999,237,237,42,42,0,0,280,95,95,72,72,14,14,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77598,2022/02/07 16:48:00+00
4188,-95.1267269976095,29.5405030481239,450617,2022/01/28 00:00:00+00,TX,450617,HCA HOUSTON HEALTHCARE CLEAR LAKE,500 MEDICAL CENTER BLVD,WEBSTER,Short Term,48201,True,412.3,402.7,396.7,384.1,377.6,64.7,60.6,-999999,-999999,406.4,68.4,63.6,59,56.9,12.6,12.6,-999999,0,-999999,2886,2819,3771,2689,2643,453,424,8,5,2845,479,445,413,398,88,88,9,0,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,33,0,-999999,-999999,0,5,7,9,9,0,0,206,0,0,0,0,0,0,0,0,0,0,0,1438,0,77598,2022/02/07 16:48:00+00
4189,-97.8185205523945,30.0767117925343,670131,2022/01/28 00:00:00+00,TX,670131,BAYLOR SCOTT & WHITE MEDICAL CENTER â€“ BUDA,5330 OVERPASS ROAD SUITE 110,BUDA,Short Term,48209,True,21.1,21.1,15,6.7,6.7,-999999,-999999,0,0,15.4,-999999,-999999,-999999,-999999,-999999,0,0,0,0,148,148,88,47,47,21,7,0,0,108,7,7,7,7,7,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,-999999,0,0,0,0,0,-999999,-999999,-999999,0,0,140,0,0,0,0,0,0,0,0,0,0,0,177,0,78610,2022/02/07 16:48:00+00
4190,-95.4094262120357,29.700667597214,450804,2022/01/28 00:00:00+00,TX,450804,TEXAS ORTHOPEDIC HOSPITAL,7401 SOUTH MAIN STREET,HOUSTON,Short Term,48201,True,50,50,49,18.6,18.6,-999999,-999999,0,0,49,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,350,350,299,130,130,11,9,0,0,343,21,21,7,7,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0,0,0,-999999,-999999,-999999,4,-999999,0,0,0,-999999,0,0,0,0,0,-999999,0,0,0,0,0,0,77030,2022/02/07 16:48:00+00
